listing_id,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize,color,doors
BMW100932,7 Series,2019,63526.42,Semi-Auto,50763,Diesel,,40.9,3.5,Grey,4
BMW100933,3 Series,2006,7475.17,Manual,216314,Diesel,20,34.5,2.5,Red,4
BMW100934,3 Series,2007,7449,Automatic,197300,Diesel,150,29.9,2,Black,4
BMW100935,3 Series,2010,20007.21,MANUAL,171977,Petrol,145,27.6,3.5,Blue,5
BMW100936,3 Series,2014,26490.49,Semi-Auto,117088,Petrol,125,32.5,2,Blue,3
BMW100937,5 Series,2023,43528.66,Semi-Auto,12582,Petrol,150,33.6,2,Black,2
BMW100938,X5,2014,48112.96,Automatic,114420,Diesel,30,39.3,3,Silver,5
BMW100939,5 Series,2008,23079.32,Manual,183978,Petrol,145,22.2,3.5,Blue,3
BMW100940,X1,2016,24539.57,manual,102296,Diesel,125,22.9,2,White,5
BMW100941,3 Series,2023,52911.04,Manual,23062,Electric,20,,2,Grey,4
BMW100942,4 Series,2013,19712.52,Semi-Auto,142301,Petrol,30,33.6,2,Green,4
BMW100943,X5,2015,45294.05,Manual,103805,Petrol,125,30.2,2,Black,5
BMW100944,5 Series,2020,33607.92,Automatic,50576,Diesel,205,,1.5,Green,3
BMW100945,X3,2016,26803.5,Manual,95166,Petrol,125,37.9,2.5,Black,4
BMW100946,7 Series,2006,20999.69,Automatic,212585,Petrol,20,27.9,2.5,,3
BMW100947,X3,2023,44665.03,Automatic,7621,diesel,125,30.1,3.5,Black,4
BMW100948,X1,2015,25509.98,Automatic,97938,Diesel,150,33.8,1.6,Black,5
BMW100949,5 Series,2017,31331.38,Automatic,82222,Petrol,30,31.5,3,Blue,5
BMW100950,7 Series,2023,,Semi-Auto,500,Diesel,205,39.5,3.5,Silver,4
BMW100951,X5,2014,40693.84,Automatic,121317,Hybrid,20,30.7,2,Black,4
BMW100952,i3,2013,35376.62,Semi-Auto,135878,Electric,205,44.4,2,Grey,4
BMW100953,1 Series,2010,16180.21,Automatic,166078,Diesel,205,26.6,2,Blue,5
BMW100954,X1,2017,30037.48,Automatic,90294,Diesel,125,38.3,1.6,Green,5
BMW100955,5 Series,2008,14463.17,  Semi-Auto  ,181944,Petrol,125,37.5,2.5,Black,4
BMW100956,i8,2018,53085.03,Manual,81589,Petrol,150,36.5,2,Red,4
BMW100957,X6,2018,46894.03,Semi-Auto,68456,Petrol,145,32.9,1.5,Black,4
BMW100958,X2,2019,29711,Automatic,57374,Diesel,150,42.1,1.5,Red,5
BMW100959,1 Series,2014,23441.93,Semi-Auto,129656,Petrol,150,33.3,2,Grey,4
BMW100960,4 Series,2012,16966.89,Automatic,140374,Petrol,150,24.7,1.6,Blue,5
BMW100961,2 Series,2014,18413.56,Automatic,119362,Petrol,20,26.4,2,Silver,5
BMW100962,M3,2007,21094.06,Automatic,197864,Petrol,145,50.7,1.6,Red,4
BMW100963,8 Series,2019,56955.74,Manual,70134,Hybrid,125,23.5,2.5,Green,5
BMW100964,5 Series,2018,37927.3,Automatic,62413,Diesel,125,29.2,4.4,White,3
BMW100965,X2,2014,19265.64,Automatic,109429,Diesel,0,38.1,1.5,Black,5
BMW100966,8 Series,2006,21553.5,Semi-Auto,210357,Diesel,125,36.6,2.5,Grey,4
BMW100967,3 Series,2020,35701.85,Semi-Auto,48190,Diesel,125,25.3,1.5,Green,4
BMW100968,X5,2014,48088.48,Semi-Auto,113670,Petrol,30,35.7,3,Green,3
BMW100969,4 Series,2017,28535.97,Manual,69346,Petrol,145,51.5,1.6,Red,3
BMW100970,i3,2018,32089.34,Semi-Auto,67466,Petrol,145,28,2,Black,4
BMW100971,M3,2013,40864.45,Automatic,134165,Diesel,145,53.3,3,Grey,4
BMW100972,Z4,2011,13827.37,Semi-Auto,162747,Diesel,30,43.3,1.5,Red,4
BMW100973,8 Series,2020,55286.26,Automatic,46908,Petrol,125,37.6,2,Red,3
BMW100974,5 Series,2014,22051.94,Automatic,116743,Diesel,145,42,2,,5
BMW100975,4 Series,2008,9224.56,Semi-Auto,192655,Petrol,20,31.9,2,Green,4
BMW100976,3 Series,2019,43513.84,Semi-Auto,70554,  Diesel  ,150,30,4.4,,4
BMW100977,3 Series,2008,7652.89,Semi-Auto,180693,Petrol,20,43.2,2.5,Green,4
BMW100978,M5,2022,60281.33,Semi-Auto,31671,Diesel,30,31.4,2,Silver,5
BMW100979,5 Series,2016,22917.97,Automatic,89211,Petrol,205,40.4,1.6,Red,5
BMW100980,X1,2017,35187.04,Semi-Auto,76181,Diesel,125,32.8,3,Blue,4
BMW100981,1 Series,2015,20211.16,Automatic,101733,Diesel,0,36.8,1.6,,4
BMW100982,i3,2018,32640.54,Automatic,62437,Petrol,150,49.3,1.5,Black,4
BMW100983,3 Series,2018,32494.3,Semi-Auto,63092,Petrol,125,25,2,Silver,5
BMW100984,3 Series,2021,51173,Semi-Auto,39497,Electric,30,33.8,2,Silver,4
BMW100985,X1,2005,6394.47,Automatic,232290,Petrol,145,33,3,White,4
BMW100986,3 Series,2010,15678.87,Semi-Auto,167076,Diesel,145,33,3,White,5
BMW100987,M4,2013,38260.31,Manual,120234,Diesel,145,31.2,2.5,White,4
BMW100988,M3,2014,48063,Manual,124048,Petrol,205,29.4,3.5,White,3
BMW100989,1 Series,2011,16478.79,AUTOMATIC,152433,Diesel,0,38.3,1.6,Grey,5
BMW100990,X5,2005,17000.69,Manual,217739,Petrol,30,31.8,2.5,Red,4
BMW100991,1 Series,2023,37103.98,Semi-Auto,17813,Petrol,150,34.9,,White,4
BMW100992,4 Series,2021,40339.65,Manual,29311,Diesel,145,39.7,2.5,White,3
BMW100993,7 Series,2014,34256.96,Semi-Auto,119696,Diesel,145,38.9,1.6,Blue,3
BMW100994,X1,2009,10775.44,Automatic,185911,Diesel,125,43.2,2,Red,5
BMW100995,4 Series,2017,25678.4,Automatic,79440,Diesel,145,30.5,1.6,Black,4
BMW100996,1 Series,2006,11102.35,Manual,224693,Petrol,125,20.9,3.5,Grey,4
BMW100997,1 Series,2011,15892.96,Manual,158416,Diesel,205,50.6,1.6,Red,5
BMW100998,i3,2013,19078.05,Semi-Auto,127507,Hybrid,30,31.9,2,Red,4
BMW100999,5 Series,2009,6411.76,Semi-Auto,176581,petrol,20,41.5,1.5,Red,5
BMW101000,3 Series,2016,31170.31,Semi-Auto,92508,Diesel,125,43.2,2.5,Black,2
BMW101001,6 Series,2009,12208.94,Automatic,180807,Diesel,125,51.9,2,Grey,4
BMW101002,X3,2013,23655.85,Automatic,139627,Diesel,125,28.3,3,Silver,5
BMW101003,2 Series,2022,40256.5,Automatic,12364,Petrol,125,36.5,2,White,5
BMW101004,2 Series,2006,5546.05,Automatic,221710,Diesel,235,32.5,2,Black,3
BMW101005,3 Series,2013,19829.36,Semi-Auto,154139,Petrol,150,45.8,1.5,White,4
BMW101006,X1,2014,22481.81,Manual,108703,Petrol,150,38.5,2,Blue,4
BMW101007,4 Series,2012,18169.39,Semi-Auto,148128,Diesel,205,38.1,2,Silver,2
BMW101008,3 Series,2015,32819.33,Manual,105822,Diesel,20,29.4,,Blue,4
BMW101009,1 Series,2012,17270.21,Semi-Auto,143861,Petrol,145,39.3,2,Blue,4
BMW101010,M2,2010,32078.58,Automatic,167709,Diesel,145,43.1,3,Green,4
BMW101011,5 Series,2013,22835.66,Automatic,127398,Petrol,150,45.8,2,Green,4
BMW101012,X7,2017,50421.55,Manual,85715,Petrol,30,52.4,2.5,Blue,4
BMW101013,Z4,2014,31657.94,Automatic,117835,Diesel,150,15,4.4,Green,4
BMW101014,4 Series,2009,17680.82,Semi-Auto,179489,Diesel,150,29.6,2,Silver,5
BMW101015,1 Series,2012,21298.03,Semi-Auto,,Diesel,125,36.3,3,White,4
BMW101016,6 Series,2022,40857.54,Semi-Auto,23272,Petrol,125,36.9,2,Green,3
BMW101017,5 Series,2021,35484.05,Manual,38225,Petrol,,45.1,1.6,,3
BMW101018,3 Series,2005,3256.37,Automatic,221885,Diesel,150,48.9,1.5,White,4
BMW101019,5 Series,2021,33319.72,Automatic,48517,Diesel,30,35.4,1.5,Blue,2
BMW101020,5 Series,2010,12299.77,Automatic,175443,Diesel,150,31.5,2,Blue,5
BMW101021, 3 Series ,2013,20837.97,Semi-Auto,125965,Diesel,145,31.7,4.4,Red,4
BMW101022,7 Series,2009,23115.82,Automatic,181999,Petrol,,50.2,2,Green,2
BMW101023,1 Series,2006,12478.56,Manual,205073,Petrol,0,27,3.5,Grey,4
BMW101024,M4,2015,47244.84,Manual,118096,Petrol,150,21.6,3.5,Red,4
BMW101025,X1,2023,42949.19,Automatic,10180,Petrol,145,31.8,3,Black,5
BMW101026,X3,2016,23708.9,Semi-Auto,95497,Petrol,125,37,1.5,Green,4
BMW101027,3 Series,2018,31739.18,Automatic,79430,Petrol,145,26.8,3,,4
BMW101028,X1,2020,33409.12,Semi-Auto,46720,petrol,150,26.9,2,Black,2
BMW101029,X3,2023,35512.01,Automatic,14868,Hybrid,20,41.3,,Silver,4
BMW101030,X1,2017,28858.54,Manual,95099,Diesel,20,23.5,2,White,5
BMW101031,i3,2022,37553.71,Manual,13969,Petrol,235,51.2,2,Red,4
BMW101032,8 Series,2012,29395.6,Automatic,135947,PETROL,235,33,2,Grey,2
BMW101033,2 Series,2017,31415.04,Semi-Auto,77447,Hybrid,30,31.5,2,,5
BMW101034,8 Series,2020,60403.76,Automatic,61150,Petrol,0,45.4,2.5,Black,4
BMW101035,3 Series,2014,26288.11,Automatic,119063,Diesel,30,,3.5,Black,5
BMW101036,3 Series,2010,12553.63,Automatic,165335,Petrol,30,40.4,1.6,Red,4
BMW101037,1 Series,2013,21630.28,Automatic,131053,Petrol,205,22.6,3,Blue,2
BMW101038,1 Series,2009,6971.9,Manual,188905,Diesel,205,49.6,1.6,Grey,4
BMW101039,X3,2016,,Semi-Auto,101645,Diesel,20,47.5,2,Green,5
BMW101040,3 Series,2006,1500,Manual,210355,Diesel,125,32.8,1.5,White,3
BMW101041,4 Series,2015,24986.53,Semi-Auto,119612,Hybrid,145,29.7,1.6,Red,5
BMW101042, 1 Series ,2012,25478.25,Manual,132362,Diesel,205,33.6,4.4,Blue,4
BMW101043,3 Series,2020,37328.48,Manual,57814,Petrol,125,,2,Green,5
BMW101044,1 Series,2008,7145.27,Manual,202241,Petrol,150,33.1,2,Blue,4
BMW101045,X2,2016,25996.67,Automatic,103819,Petrol,145,51.3,2,Red,5
BMW101046,1 Series,2019,34055.92,Manual,48763,Diesel,20,32.9,2,Blue,5
BMW101047,8 Series,2014,37927.95,Semi-Auto,127277,Petrol,150,41.3,2,Grey,4
BMW101048,4 Series,2012,24679.35,Manual,130817,Petrol,145,34.7,2.5,Green,4
BMW101049,X4,2013,22001.66,Automatic,142598,Petrol,30,42.9,1.5,Silver,4
BMW101050,3 Series,2012,22804.75,Semi-Auto,142540,Petrol,150,30.3,3,Red,5
BMW101051,3 Series,2020,39113.12,Automatic,51614,Diesel,125,27.3,3,Green,4
BMW101052,7 Series,2021,59940.04,Semi-Auto,31862,Hybrid,20,46.7,1.6,Red,5
BMW101053,7 Series,2011,29585.84,Semi-Auto,156507,PETROL,30,37.4,1.5,Grey,5
BMW101054,2 Series,2011,16975.45,Manual,155549,Hybrid,205,,2.5,Red,4
BMW101055,3 Series,2007,11813.45,Automatic,226397,Diesel,125,38.2,,Blue,4
BMW101056,3 Series,2019,32852.42,Automatic,70922,Petrol,20,43.8,2,White,5
BMW101057,4 Series,2022,43642.85,Automatic,23621,Diesel,150,45.7,3.5,White,2
BMW101058,7 Series,2023,65942.86,Automatic,3100,Petrol,20,42.8,1.5,Blue,3
BMW101059,6 Series,2021,41799.1,Manual,46247,Petrol,125,18.1,4.4,Red,5
BMW101060,4 Series,2006,12365.74,Automatic,215889,Diesel,125,32.2,3.5,Red,4
BMW101061,X1,2016,28111.55,Automatic,101668,Petrol,30,48.1,3.5,Green,5
BMW101062,3 Series,2007,10841.68,Semi-Auto,212596,Diesel,20,37.4,3,Green,4
BMW101063,i8,2021,68128.96,Manual,25031,Petrol,30,41.9,2.5,Grey,2
BMW101064,2 Series,2020,33551.3,Automatic,57577,Diesel,20,35.6,2,White,5
BMW101065,M3,2011,38932.66,Semi-Auto,146582,Diesel,125,36.7,3.5,Red,5
BMW101066,5 Series,2022,47002.94,Manual,27532,Petrol,20,29.4,4.4,Red,3
BMW101067,1 Series,2019,27056.34,Automatic,51630,Petrol,205,34.6,,Grey,2
BMW101068,5 Series,2009,8442.82,Manual,184193,Petrol,30,,2,White,4
BMW101069,X3,2012,25629.61,Semi-Auto,154648,Diesel,125,29.6,2.5,Silver,5
BMW101070,3 Series,2013,22929.67,Semi-Auto,127216,Petrol,205,30.8,2,White,5
BMW101071,3 Series,2013,29673.47,Automatic,123378,Petrol,30,25.5,4.4,White,4
BMW101072,5 Series,2017,30882.03,Semi-Auto,85041,Diesel,,35.5,3,Silver,5
BMW101073,3 Series,2005,3838.11,Automatic,236598,Diesel,150,44.4,2,Silver,4
BMW101074,M5,2009,31232.4,Automatic,167587,petrol,150,34.1,3,Silver,4
BMW101075,5 Series,2008,14298.86,Semi-Auto,193857,Petrol,125,40,3,Red,3
BMW101076,1 Series,2021,47119.05,Manual,28473,Electric,125,41.7,1.6,Black,3
BMW101077,8 Series,2021,57595.64,Automatic,35457,Petrol,150,28.7,2,Green,3
BMW101078,1 Series,2013,23665.16,Manual,118895,Petrol,150,21,1.5,Silver,5
BMW101079,X1,2019,37558.07,Semi-Auto,57781,Hybrid,150,38.3,2.5,Black,4
BMW101080,5 Series,2005,1585.05,Semi-Auto,240502,Petrol,205,33.8,2.5,,4
BMW101081,3 Series,2010,11291.06,Automatic,170511,Petrol,30,27,2,Grey,4
BMW101082,8 Series,2009,34114,Manual,175435,Petrol,125,32.7,3,Green,5
BMW101083,X1,2021,40785.65,Automatic,51400,Diesel,125,37.5,2,White,4
BMW101084,2 Series,2019,33388.32,  Automatic  ,62536,Petrol,145,36.5,2,Blue,4
BMW101085,4 Series,2014,20814.22,Manual,124962,Petrol,30,48.1,2,Grey,5
BMW101086,5 Series,2005,5306.01,Semi-Auto,228659,Petrol,205,31.1,2,Grey,4
BMW101087,M4,2016,43824.37,Automatic,89856,Diesel,150,33.6,2,,4
BMW101088,3 Series,2023,39425.06,Semi-Auto,26402,Petrol,20,25.9,3,Red,4
BMW101089,3 Series,2005,7446.72,Manual,233530,Diesel,30,33.3,1.6,Silver,5
BMW101090,M5,2008,27482.58,Semi-Auto,182483,Diesel,30,21.7,3,Black,4
BMW101091,X1,2023,40727.33,Automatic,11439,Hybrid,125,33.9,2.5,Silver,4
BMW101092,3 Series,2009,9829.47,Automatic,168992,Hybrid,30,45.2,1.5,White,5
BMW101093,X2,2014,350000,Manual,124722,Petrol,145,44.4,2,White,5
BMW101094,3 Series,2013,17842.48,Automatic,134155,Petrol,150,35,2,Grey,3
BMW101095,X2,2015,33921.09,Semi-Auto,107805,Diesel,145,28.8,4.4,Red,5
BMW101096,X1,2017,26415.19,Manual,87567,Petrol,150,41.5,1.5,Black,4
BMW101097,4 Series,2008,8747.33,Manual,209937,Petrol,150,43.8,2,Grey,5
BMW101098,8 Series,2013,46926.95,Semi-Auto,125994,Petrol,20,33.2,3,White,4
BMW101099,1 Series,2010,11802.74,Automatic,184971,Petrol,145,45.4,1.5,Grey,5
BMW101100,5 Series,2006,24139.42,Automatic,221138,Electric,30,25.6,4.4,Green,3
BMW101101,1 Series,2011,16295.58,Automatic,150116,Diesel,205,30.9,1.5,Silver,4
BMW101102,X3,2015,22885.19,semi-auto,101399,Petrol,30,34.1,2.5,Blue,3
BMW101103,X5,2008,24968.71,Manual,203146,Diesel,30,37.2,2.5,Green,2
BMW101104,M2,2023,58716.77,Automatic,15350,Petrol,125,38.2,1.5,Grey,4
BMW101105,X1,2018,25187.73,Automatic,72685,Petrol,125,40.9,2,Grey,5
BMW101106,3 Series,2013,22630.57,Manual,139756,Diesel,30,,,Silver,4
BMW101107,1 Series,2011,14092.46,Automatic,171541,Diesel,235,45.2,2,White,5
BMW101108,3 Series,2018,28855.63,Automatic,69136,Hybrid,125,43.6,2,Red,4
BMW101109,6 Series,2020,36220.48,Automatic,57088,Diesel,150,33.8,2.5,Green,5
BMW101110,X4,2009,14067.31,Automatic,181904,Petrol,205,23.5,3,Silver,4
BMW101111,7 Series,2020,60929.37,Manual,50621,Hybrid,150,35.3,2.5,Blue,4
BMW101112,7 Series,2021,68772.45,Semi-Auto,43637,Petrol,205,32.1,3,Grey,4
BMW101113,6 Series,2018,,Semi-Auto,68675,Petrol,20,25.7,3,Grey,2
BMW101114,4 Series,2022,45000.48,Semi-Auto,10899,Petrol,145,41.7,3,Silver,4
BMW101115,5 Series,2006,11588.46,Manual,213174,Electric,205,15,2.5,Silver,4
BMW101116,M3,2021,63912.97,Manual,34556,Diesel,145,33.8,2,Silver,4
BMW101117,3 Series,2023,50791.86,Manual,15187,Petrol,150,24.1,4.4,Blue,5
BMW101118,4 Series,2012,15391.22,Manual,150438,Petrol,30,28.5,2.5,Green,2
BMW101119,X1,2008,17230.47,Semi-Auto,175607,Electric,125,24.9,1.5,Grey,3
BMW101120, 3 Series ,2007,5460.94,Automatic,199396,Diesel,30,50.5,1.6,White,5
BMW101121,X1,2014,27354.76,Automatic,111250,Petrol,150,44,,Blue,4
BMW101122,3 Series,2015,28130.84,Automatic,107849,Hybrid,125,36.6,2,White,5
BMW101123,M2,2022,58709.27,Automatic,27953,Diesel,150,43.5,1.5,,4
BMW101124,5 Series,2016,30842.43,Manual,104156,Petrol,30,31.2,2.5,Black,2
BMW101125, 3 Series ,2008,,Semi-Auto,199091,Petrol,125,41.3,1.5,White,4
BMW101126,3 Series,2020,42398.2,Automatic,38464,Petrol,30,37.6,,Green,4
BMW101127,X1,2022,36917.67,Semi-Auto,28401,Petrol,125,29,2,Blue,5
BMW101128,X3,2011,13152.69,Semi-Auto,159533,Petrol,30,35,1.5,Silver,5
BMW101129,i3,2016,28439.63,Automatic,99149,Petrol,145,41.9,2,White,4
BMW101130,X4,2013,20508.64,Automatic,141649,Diesel,125,29.1,2,Silver,4
BMW101131,3 Series,2014,26641.82,Manual,122076,Petrol,125,35.7,3,Black,5
BMW101132,8 Series,2018,49644.47,Automatic,75220,Diesel,0,32.8,1.5,Green,3
BMW101133,X3,2009,17261.3,Manual,166934,Diesel,205,22.7,3,Silver,3
BMW101134,X1,2005,9631.81,Manual,219701,Diesel,145,55,2.5,Silver,4
BMW101135,3 Series,2023,40781.51,Manual,10148,Petrol,145,29.6,2,Silver,2
BMW101136,2 Series,2013,22685.07,Semi-Auto,132590,Diesel,150,46.4,2,White,3
BMW101137,X1,2022,42726.1,Manual,27674,Diesel,125,40.9,1.5,Silver,5
BMW101138,4 Series,2023,45241.23,Automatic,500,Petrol,145,48.1,2,Blue,4
BMW101139, 8 Series ,2022,66435.83,Semi-Auto,21124,Petrol,125,56.4,2,Grey,5
BMW101140,3 Series,2008,12794.24,Automatic,202323,Petrol,125,34.1,2,White,4
BMW101141,2 Series,2020,33458.06,Automatic,46644,Diesel,205,36.9,1.6,Black,3
BMW101142,3 Series,2013,28858.79,Manual,125645,Electric,125,,2.5,Red,3
BMW101143,X3,2021,41023.42,Manual,23621,Diesel,,47.8,2,Green,4
BMW101144,X3,2011,18605.84,Automatic,159837,Diesel,125,46.3,1.6,Blue,4
BMW101145,M2,2006,19288.96,Automatic,220728,Petrol,235,43.9,2.5,Black,4
BMW101146,6 Series,2005,4297.17,Semi-Auto,241426,Diesel,20,25.7,2.5,White,4
BMW101147, 1 Series ,2018,29446.7,Automatic,61072,Petrol,150,26.6,2,Silver,5
BMW101148,5 Series,2013,15722.04,Automatic,141405,Hybrid,150,34.5,2,Silver,4
BMW101149,7 Series,2009,34298.72,Automatic,191814,Petrol,20,28.6,3.5,Silver,5
BMW101150,X3,2009,14814.25,Automatic,171178,Diesel,235,41,2,Red,3
BMW101151,X4,2005,11973.41,Semi-Auto,215787,petrol,125,27.6,4.4,Red,4
BMW101152,3 Series,2015,26720.01,Semi-Auto,88083,Diesel,145,30.1,3,Blue,4
BMW101153,5 Series,2009,11200.8,Semi-Auto,182295,Diesel,20,28.6,3,Red,5
BMW101154,3 Series,2007,3169.22,Manual,200088,Petrol,145,41.8,1.5,Red,4
BMW101155,X2,2007,8808.05,Manual,215372,Diesel,235,33.7,3,Silver,4
BMW101156,1 Series,2018,30860.76,Automatic,85591,Diesel,125,23,3,Red,5
BMW101157,1 Series,2009,12459.02,Manual,173799,DIESEL,150,22.7,2.5,Blue,3
BMW101158,X3,2007,8193.55,Automatic,217827,Petrol,125,48.1,2,Green,4
BMW101159,X6,2014,39168.11,Automatic,129354,Petrol,125,,2.5,Red,5
BMW101160,4 Series,2005,7499.2,Automatic,230284,Diesel,125,35.8,3,Red,4
BMW101161,i3,2019,35188.49,Manual,59390,Petrol,0,35,2.5,White,5
BMW101162, 6 Series ,2021,47304.69,Automatic,32332,Petrol,20,29.3,4.4,Red,3
BMW101163,M4,2017,61246,Manual,86599,Hybrid,150,30.4,3.5,Red,4
BMW101164,X1,2008,15527.76,Semi-Auto,188531,Petrol,125,26.4,2.5,Red,4
BMW101165,3 Series,2008,8508.48,Semi-Auto,174956,  Diesel  ,,27.1,2,Red,3
BMW101166,3 Series,2013,21446.31,Automatic,130440,Petrol,150,32,3,White,5
BMW101167,3 Series,2018,36984.61,Automatic,74704,Diesel,,35.1,,Red,3
BMW101168,X6,2017,47216.29,Manual,82064,Petrol,125,44.3,2,Green,3
BMW101169,3 Series,2020,41893.39,Automatic,44334,Petrol,145,34,4.4,Silver,4
BMW101170, 7 Series ,2005,15096.76,Automatic,235825,Hybrid,0,31.5,2,Green,3
BMW101171,3 Series,2005,2079.28,Manual,238039,Petrol,125,41.3,2,Grey,5
BMW101172,X1,2012,20262.83,Automatic,151399,Diesel,145,49.6,2,Green,2
BMW101173,2 Series,2011,27443.73,Semi-Auto,157655,Diesel,0,18.1,3.5,White,2
BMW101174,3 Series,2014,20943.48,Manual,120303,Diesel,0,38.8,1.5,Blue,4
BMW101175,3 Series,2021,39474.52,Manual,32126,Diesel,125,37.3,3,Red,5
BMW101176,3 Series,2020,31881.47,Semi-Auto,54250,Petrol,205,32.2,2,Silver,4
BMW101177,7 Series,2005,16655.06,Automatic,226671,Diesel,145,37,2,White,4
BMW101178,3 Series,2014,21044.5,Semi-Auto,136829,Petrol,125,31.6,1.6,Blue,4
BMW101179,3 Series,2023,42452.57,Automatic,17095,Hybrid,145,40.3,2,Red,4
BMW101180,5 Series,2010,18030.58,Automatic,150534,PETROL,145,39.5,2,Red,5
BMW101181,5 Series,2018,29261.52,Semi-Auto,70103,Diesel,30,40,2,Blue,5
BMW101182,3 Series,2016,28095.23,Automatic,104062,Petrol,145,45.9,2,Black,3
BMW101183,5 Series,2017,27757.43,Automatic,73447,Hybrid,20,43.2,1.6,,4
BMW101184,X3,2009,13083.96,Automatic,182655,Petrol,145,,2,Grey,5
BMW101185,7 Series,2021,53838.9,manual,41061,Hybrid,205,32.3,2,,3
BMW101186,1 Series,2011,28280.45,Automatic,161131,Diesel,150,38.2,4.4,Black,4
BMW101187,5 Series,2005,3694.53,Manual,225084,Petrol,145,37.1,2,Black,3
BMW101188,4 Series,2019,34463.78,Automatic,62738,PETROL,125,52.8,2.5,Silver,4
BMW101189,3 Series,2021,34820.47,Manual,35712,  Petrol  ,145,36.7,1.5,Blue,4
BMW101190,4 Series,2015,23746.68,Automatic,111686,Petrol,235,49.6,2,Grey,4
BMW101191,1 Series,2010,16380.45,Automatic,171052,Diesel,20,41.4,2.5,Green,4
BMW101192,X5,2009,25270.21,Manual,191262,Hybrid,20,40.6,1.5,Green,2
BMW101193,X3,2016,22240.09,Manual,89393,Diesel,150,35.6,2,Green,4
BMW101194,1 Series,2023,42021.94,Manual,10968,Diesel,30,37.1,2,Grey,4
BMW101195,5 Series,2018,34390.71,Semi-Auto,79914,Hybrid,145,20.9,3,Green,4
BMW101196,M2,2011,35819.78,Manual,151520,Diesel,205,38.4,2,Silver,4
BMW101197,X5,2014,35107.02,Automatic,121771,Diesel,235,40.7,2,Red,4
BMW101198,5 Series,2018,31528.08,Semi-Auto,67970,DIESEL,150,36.7,2.5,White,3
BMW101199,X1,2021,39697.96,Manual,29307,Diesel,125,37.2,3,Grey,4
BMW101200,X5,2009,27839.93,Automatic,182091,Hybrid,125,33.9,2.5,Red,5
BMW101201,7 Series,2013,41355.26,Semi-Auto,124214,Diesel,205,44.3,2.5,White,4
BMW101202,i3,2021,46140.08,Manual,31202,Diesel,145,29.3,3.5,Blue,5
BMW101203,7 Series,2011,30527.63,SEMI-AUTO,165526,Petrol,30,44.7,2.5,Green,5
BMW101204,i8,2021,63257.73,Manual,23761,Diesel,145,28.3,3,Red,5
BMW101205,3 Series,2010,7513.51,Semi-Auto,173893,Petrol,0,48.4,2,Blue,4
BMW101206,3 Series,2017,32076.57,Manual,86639,Petrol,205,26.1,2.5,,4
BMW101207,1 Series,2022,38098.74,Semi-Auto,14027,Petrol,150,32.4,3,White,4
BMW101208,1 Series,2011,13417.75,Semi-Auto,167182,Petrol,150,48.2,2,Silver,5
BMW101209,7 Series,2015,38245.66,Automatic,104702,Petrol,125,24.5,2,Blue,4
BMW101210,5 Series,2010,17557.48,Semi-Auto,163869,Diesel,150,32.4,2,Red,4
BMW101211,1 Series,2013,18390.08,Automatic,148375,Petrol,235,23.9,2,Red,4
BMW101212,3 Series,2013,18789.61,Automatic,133351,Diesel,30,39,1.5,Black,3
BMW101213,X1,2008,11011.74,Manual,193360,Diesel,150,44.9,1.5,Red,4
BMW101214,X3,2023,40910.16,Automatic,9169,Diesel,20,34.6,2.5,Silver,5
BMW101215,5 Series,2018,33757.35,Manual,59889,Petrol,150,,2.5,Green,5
BMW101216,6 Series,2016,35689.73,Automatic,103914,Electric,145,43.1,1.5,Black,5
BMW101217,X5,2008,20669.59,Automatic,195094,Diesel,205,23.2,2.5,Silver,4
BMW101218,X4,2016,31721.61,Semi-Auto,92036,Petrol,30,36,3,Blue,5
BMW101219,4 Series,2008,11797.68,Automatic,197490,Petrol,20,43.9,2.5,Silver,5
BMW101220,1 Series,2013,23521.23,Semi-Auto,138912,Diesel,150,39.4,2.5,Silver,5
BMW101221,X1,2011,28309.27,Automatic,144095,Diesel,30,33.8,4.4,Green,5
BMW101222,4 Series,2013,16026.63,Automatic,140844,Diesel,125,28.8,1.5,Silver,3
BMW101223,5 Series,2013,29017.73,Semi-Auto,140462,Electric,125,29.3,2,Black,5
BMW101224,5 Series,2007,24156.66,Semi-Auto,200743,Electric,205,26.4,3.5,Green,5
BMW101225,4 Series,2009,18454.21,Manual,196520,Electric,125,41.9,2,Grey,3
BMW101226,5 Series,2022,38907.23,Manual,19642,  Petrol  ,30,32.3,1.5,Black,5
BMW101227, 1 Series ,2021,39064.98,Semi-Auto,41142,Petrol,30,41.5,2,Green,4
BMW101228,4 Series,2009,14302.67,Manual,170477,Diesel,30,42.8,2,Blue,3
BMW101229,X1,2018,35839.21,Automatic,77271,Diesel,145,33.8,2,White,3
BMW101230,X2,2019,36900.89,Automatic,68364,Petrol,125,31,2.5,Green,2
BMW101231,1 Series,2009,13172.25,Automatic,190206,Diesel,235,31.6,2.5,Grey,5
BMW101232, i3 ,2009,21798.31,Semi-Auto,176594,Diesel,20,32,,Red,3
BMW101233,3 Series,2017,31157.15,Automatic,87355,Diesel,145,31,2.5,Black,3
BMW101234,i3,2017,30344.31,Manual,81797,Diesel,145,36.3,2,Black,5
BMW101235,X1,2021,46374.56,Manual,32595,Diesel,145,20.2,3.5,Blue,5
BMW101236,6 Series,2005,15952.11,Semi-Auto,208826,Diesel,30,16.1,4.4,Silver,3
